1.0138131,-0.8230327,0.319465,-0.75369495,-0.65249676,1.0837299,-0.7243554,0.71181935,-0.6689487,-2.0465229,0.24593353,-3.1248868,2.9820771,0.7546028,-1.3381358,-0.37312642,-2.8111548,-1.141618,-4.734025,2.3121254
0.5097615,1.1784618,0.07533631,-2.3520663,-8.315142,1.8710017,-3.8214893,2.4014666,4.733958,-2.1764362,-5.503905,-8.328701,-4.4187565,-1.3655691,0.18224156,-3.4958606,-5.819961,-7.197066,-1.5377914,-2.8910556
-3.3109834,-2.2661839,-0.8146962,-0.68742806,0.45831522,0.35888395,1.134644,0.13968627,-1.3118075,-0.581537,-1.895936,-3.0229924,-1.0992304,-2.570844,-3.6978471,-3.920333,-3.8797858,-4.199102,-4.1139307,-6.176274
-1.3629693,3.3245919,2.9304378,-1.1029862,-1.5766505,-1.9790865,2.1124916,-2.8740025,-0.34920385,-4.5260334,-7.03606,7.8609266,0.68637824,-3.955494,-4.950383,-2.874906,-1.0096568,-1.35082,-3.7139535,-7.9486585
-1.6072662,-1.4327496,-1.3781832,6.4504385,2.8653872,0.10931886,3.2740748,-0.9735061,3.1877835,-2.359743,-2.5971467,-2.7925987,-1.8787605,-1.2429767,-2.8145661,-2.18095,5.5977306,-1.5193433,-1.5405279,-6.7606664
0.13860732,-1.020809,2.2231336,0.8145765,0.7602313,-0.5817957,0.7735819,-0.90614927,0.8078937,0.7636941,-2.9273412,-2.148181,0.62596804,-2.5076127,0.13652997,-0.77094805,-4.229167,0.100828715,-6.1337523,-4.260873
-1.8923112,0.040203992,1.0357081,-0.45671424,-0.71766675,6.6363926,-2.9964,-2.573587,-4.8962226,-3.197075,-2.2893488,-3.124497,-4.235553,0.5588822,-4.29877,-3.7830124,-7.201545,-3.5688677,-1.7117263,-7.701705
-1.2016814,0.3196912,-0.6514697,-0.93813086,-0.38210425,0.43808627,1.2516677,-0.24440446,0.91797155,1.115416,-2.0540636,-3.2379193,-0.71278834,-1.4013852,0.18255575,-1.8999873,-3.7699215,1.9529763,-2.4689991,-3.1296375
-0.1335221,1.157248,1.5057344,0.8240582,-0.31625295,-1.5404271,-0.26463932,-0.6731573,-0.7572907,2.2924535,1.1451007,1.2984737,2.1198099,1.4061177,7.2048197,0.8117268,1.5455042,-0.025114734,-1.768103,0.7472941
1.4365358,-4.153757,-12.735373,-11.220664,-5.7433968,-7.615315,-8.574331,-4.636407,-2.6800325,-4.844434,-7.940472,2.824161,-6.033466,0.04210274,-1.0715585,-0.10006761,3.6661012,-0.8191414,5.0644403,3.3179154
